transcript,Gene Ontology IDs
TRINITY_GG_8975_c7_g1_i2.p1,GO:0001501; GO:0001525; GO:0001701; GO:0001822; GO:0001824; GO:0001837; GO:0001935; GO:0001937; GO:0001938; GO:0002088; GO:0003222; GO:0003223; GO:0004672; GO:0004674; GO:0005024; GO:0005025; GO:0005102; GO:0005114; GO:0005524; GO:0005634; GO:0005768; GO:0005886; GO:0005901; GO:0005923; GO:0006355; GO:0006468; GO:0006915; GO:0007165; GO:0007179; GO:0007399; GO:0007507; GO:0008284; GO:0008354; GO:0008584; GO:0009791; GO:0009952; GO:0009986; GO:0010468; GO:0010628; GO:0010717; GO:0010718; GO:0010862; GO:0016020; GO:0016323; GO:0016324; GO:0016361; GO:0018105; GO:0018107; GO:0019838; GO:0030199; GO:0030307; GO:0030335; GO:0031396; GO:0031625; GO:0032331; GO:0032924; GO:0032991; GO:0035556; GO:0042118; GO:0043065; GO:0043066; GO:0043235; GO:0043393; GO:0043410; GO:0043542; GO:0043627; GO:0044877; GO:0045121; GO:0045602; GO:0045893; GO:0046332; GO:0046777; GO:0046847; GO:0046872; GO:0048179; GO:0048185; GO:0048538; GO:0048663; GO:0048701; GO:0048705; GO:0048762; GO:0048844; GO:0048870; GO:0050431; GO:0051491; GO:0051496; GO:0051897; GO:0060017; GO:0060021; GO:0060037; GO:0060043; GO:0060317; GO:0060389; GO:0060391; GO:0060412; GO:0060978; GO:0060982; GO:0070021; GO:0070411; GO:0070723; GO:0071363; GO:0071560; GO:1902894; GO:1902895; GO:1905007; GO:1905075; GO:1905223; GO:2001235; GO:2001237
TRINITY_GG_9863_c21_g1_i4.p1,GO:0001501; GO:0002020; GO:0002063; GO:0003417; GO:0005178; GO:0005201; GO:0005509; GO:0005518; GO:0005576; GO:0005615; GO:0006915; GO:0006986; GO:0008201; GO:0009306; GO:0009887; GO:0010259; GO:0010468; GO:0014829; GO:0016485; GO:0030199; GO:0030282; GO:0030500; GO:0030509; GO:0031012; GO:0032991; GO:0035264; GO:0035988; GO:0035989; GO:0036122; GO:0043066; GO:0043394; GO:0043395; GO:0043588; GO:0048844; GO:0050881; GO:0051260; GO:0060173; GO:0062023; GO:0070062; GO:0070527; GO:0097084; GO:1900047; GO:1902732; GO:1990079
TRINITY_GG_14780_c14_g1_i2.p1,GO:0001503; GO:0003416; GO:0004714; GO:0005518; GO:0005524; GO:0005886; GO:0005887; GO:0005925; GO:0007155; GO:0007165; GO:0007169; GO:0010715; GO:0010763; GO:0015629; GO:0016324; GO:0018108; GO:0030199; GO:0030500; GO:0031214; GO:0032967; GO:0033673; GO:0033674; GO:0034103; GO:0035988; GO:0035994; GO:0038062; GO:0038063; GO:0043066; GO:0043235; GO:0045669; GO:0045860; GO:0046777; GO:0048146; GO:0051091; GO:0060547; GO:0070374; GO:0071456; GO:0071560; GO:0090091; GO:0090303; GO:1900087; GO:1901216; GO:1901299; GO:1904385; GO:1904707; GO:1904754; GO:1904899; GO:2000491
TRINITY_GG_14842_c2_g1_i1.p1,GO:0001503; GO:0005737; GO:0005791; GO:0016020; GO:0016021; GO:0030867; GO:0032967; GO:0045669; GO:0046850
TRINITY_GG_14339_c12_g1_i2.p1,GO:0001503; GO:0005737; GO:0015012; GO:0016021; GO:0030166; GO:0030198; GO:0030206; GO:0032580; GO:0033320; GO:0042732; GO:0048040; GO:0050650; GO:0051216; GO:0070403
TRINITY_GG_8724_c13_g1_i1.p1,GO:0001504; GO:0005326; GO:0005337; GO:0005886; GO:0005887; GO:0006139; GO:0006836; GO:0006855; GO:0007595; GO:0015211; GO:0015213; GO:0015858; GO:0015860; GO:0015862; GO:0016020; GO:0016323; GO:0016324; GO:0030431; GO:0032238; GO:0060079; GO:0071333; GO:0071456; GO:0072531; GO:0098793; GO:0098794; GO:0098810; GO:0150104; GO:1901642
TRINITY_GG_15976_c5_g1_i1.p1,GO:0001507; GO:0003990; GO:0005886; GO:0031225; GO:0043083; GO:0045202; GO:0070161
TRINITY_GG_6447_c12_g1_i6.p1,GO:0001508; GO:0005249; GO:0005251; GO:0006813; GO:0007611; GO:0007619; GO:0007637; GO:0008076; GO:0008345; GO:0009584; GO:0016021; GO:0022843; GO:0030431; GO:0034765; GO:0045187; GO:0045838; GO:0045938; GO:0048047; GO:0048150; GO:0048675; GO:0050909; GO:0051260; GO:0060025; GO:0071805; GO:1903351
TRINITY_GG_13854_c16_g1_i3.p1,GO:0001518; GO:0005244; GO:0005248; GO:0005634; GO:0005737; GO:0005887; GO:0005891; GO:0005901; GO:0006816; GO:0008332; GO:0016021; GO:0019228; GO:0019233; GO:0030425; GO:0032342; GO:0032870; GO:0034651; GO:0034765; GO:0035865; GO:0042383; GO:0042391; GO:0043005; GO:0043204; GO:0045956; GO:0046872; GO:0070509; GO:0086010; GO:0097110; GO:0098662; GO:0098978; GO:0099055; GO:0099059; GO:0106134; GO:2000344
TRINITY_GG_6446_c1_g1_i2.p1,GO:0001518; GO:0005248; GO:0005886; GO:0006814; GO:0007608; GO:0019228; GO:0022843; GO:0034765; GO:0035725; GO:0042048; GO:0086010
TRINITY_GG_16535_c6_g1_i2.p1,GO:0001520; GO:0004017; GO:0004550; GO:0005524; GO:0005737; GO:0005829; GO:0006165; GO:0006172; GO:0009142; GO:0015949; GO:0046033; GO:0046034; GO:0070062
TRINITY_GG_19948_c21_g1_i37.p1,GO:0001525; GO:0001886; GO:0005201; GO:0005576; GO:0005582; GO:0005615; GO:0005788; GO:0007155; GO:0007165; GO:0016021; GO:0030020; GO:0030198; GO:0031012; GO:0062023; GO:0070062
TRINITY_GG_7542_c41_g1_i16.p1,GO:0001525; GO:0001958; GO:0002020; GO:0002062; GO:0005509; GO:0005576; GO:0005604; GO:0005796; GO:0006898; GO:0007420; GO:0008022; GO:0008104; GO:0009887; GO:0009888; GO:0030198; GO:0031012; GO:0048704; GO:0048738; GO:0060351; GO:0060548; GO:0062023; GO:1905907
TRINITY_GG_8529_c24_g1_i4.p1,GO:0001525; GO:0002020; GO:0004198; GO:0004713; GO:0004715; GO:0005102; GO:0005178; GO:0005524; GO:0005634; GO:0005737; GO:0005925; GO:0006468; GO:0007015; GO:0007169; GO:0007172; GO:0007173; GO:0008284; GO:0009268; GO:0010812; GO:0030154; GO:0030155; GO:0030335; GO:0031234; GO:0031953; GO:0032092; GO:0035994; GO:0036064; GO:0042383; GO:0042802; GO:0043197; GO:0044319; GO:0045087; GO:0046777; GO:0048471; GO:0051894; GO:0060055; GO:0061098; GO:0140650; GO:1904237; GO:2000811
TRINITY_GG_16504_c11_g2_i1.p1,GO:0001540; GO:0001666; GO:0005737; GO:0005886; GO:0005892; GO:0006816; GO:0006874; GO:0007165; GO:0008284; GO:0015464; GO:0015643; GO:0017081; GO:0022848; GO:0030424; GO:0030425; GO:0032720; GO:0035094; GO:0042166; GO:0042803; GO:0043204; GO:0043410; GO:0045211; GO:0045766; GO:0050890; GO:0051899; GO:0070161
TRINITY_GG_5464_c0_g1_i1.p1,GO:0001558; GO:0005737; GO:0005829; GO:0006641; GO:0006955; GO:0006979; GO:0008190; GO:0008286; GO:0008340; GO:0009617; GO:0019731; GO:0031594; GO:0032869; GO:0034599; GO:0042594; GO:0045087; GO:0045182; GO:0045792; GO:0045947; GO:0048010; GO:0070129; GO:0098793; GO:0098978; GO:0099577; GO:1905536; GO:2000331
TRINITY_GG_9863_c19_g1_i2.p1,GO:0001568; GO:0001701; GO:0001756; GO:0001841; GO:0001947; GO:0004842; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0006511; GO:0006897; GO:0007219; GO:0008270; GO:0014069; GO:0016567; GO:0030182; GO:0031410; GO:0045665; GO:0045807
TRINITY_GG_14339_c14_g1_i1.p1,GO:0001587; GO:0004993; GO:0005886; GO:0005887; GO:0005901; GO:0006096; GO:0006874; GO:0007187; GO:0007200; GO:0007202; GO:0007268; GO:0007610; GO:0009410; GO:0010513; GO:0014065; GO:0018108; GO:0030424; GO:0030425; GO:0030594; GO:0031410; GO:0033674; GO:0042802; GO:0044380; GO:0045600; GO:0045821; GO:0050731; GO:0051209; GO:0051378; GO:0070161; GO:0070374; GO:0071886; GO:0098666; GO:0098793
TRINITY_GG_8529_c29_g1_i1.p1,GO:0001640; GO:0001641; GO:0005246; GO:0005886; GO:0005887; GO:0007216; GO:0010467; GO:0014069; GO:0019233; GO:0030424; GO:0042734; GO:0043005; GO:0043197; GO:0045211; GO:0050804; GO:0051966; GO:0097110; GO:0097449; GO:0098978; GO:0099055; GO:0099056
TRINITY_GG_20197_c25_g1_i2.p1,GO:0001649; GO:0005765; GO:0005829; GO:0005886; GO:0006898; GO:0007032; GO:0010008; GO:0015031; GO:0016020; GO:0030667; GO:0031901; GO:0035577; GO:0043231; GO:0070062; GO:1902954; GO:2000641
TRINITY_GG_18691_c12_g1_i1.p1,GO:0001650; GO:0003714; GO:0005102; GO:0005634; GO:0005777; GO:0005778; GO:0005829; GO:0007031; GO:0008017; GO:0016020; GO:0016021; GO:0016558; GO:0016560; GO:0016561; GO:0032091; GO:0032991; GO:0034453; GO:0036250; GO:0042802; GO:0043433; GO:0044721; GO:0045892; GO:0047485; GO:0048487; GO:0065003; GO:1990429
TRINITY_GG_6034_c6_g1_i2.p1,GO:0001650; GO:0005164; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0005923; GO:0006915; GO:0007250; GO:0007585; GO:0008270; GO:0016740; GO:0019901; GO:0030323; GO:0031625; GO:0031996; GO:0042802; GO:0042981; GO:0043122; GO:0043161; GO:0045087; GO:0045860; GO:0046330; GO:0048471; GO:0050699
TRINITY_GG_14780_c16_g2_i2.p1,GO:0001650; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006355; GO:0008284
TRINITY_GG_11439_c0_g1_i1.p1,GO:0001653; GO:0004983; GO:0005887; GO:0007186; GO:0007218; GO:0008188; GO:0016021
TRINITY_GG_14030_c2_g1_i5.p1,GO:0001654; GO:0001750; GO:0005634; GO:0005813; GO:0005930; GO:0006357; GO:0007224; GO:0007420; GO:0007507; GO:0008104; GO:0015031; GO:0016020; GO:0032436; GO:0034464; GO:0036064; GO:0043005; GO:0045444; GO:0046907; GO:0060170; GO:0060173; GO:0060271; GO:0061629; GO:1903929; GO:1905515
TRINITY_GG_9247_c9_g1_i1.p1,GO:0001666; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005739; GO:0005741; GO:0005783; GO:0006915; GO:0008219; GO:0009617; GO:0010637; GO:0010659; GO:0010666; GO:0010821; GO:0010917; GO:0010940; GO:0014069; GO:0016239; GO:0021987; GO:0030425; GO:0031307; GO:0031966; GO:0035694; GO:0042802; GO:0042803; GO:0043065; GO:0043066; GO:0043067; GO:0043068; GO:0043243; GO:0043653; GO:0045837; GO:0046902; GO:0048102; GO:0048678; GO:0048709; GO:0050873; GO:0051020; GO:0051402; GO:0051561; GO:0051607; GO:0055093; GO:0060548; GO:0070301; GO:0071260; GO:0071279; GO:0071456; GO:0072593; GO:0090141; GO:0090200; GO:0090649; GO:0097193; GO:0097345; GO:0140507; GO:1901998; GO:1902109; GO:1903599; GO:1903715; GO:1990144; GO:2000378
TRINITY_GG_8975_c7_g1_i2.p2,GO:0001669; GO:0001736; GO:0001750; GO:0001822; GO:0002046; GO:0002177; GO:0005737; GO:0005794; GO:0005801; GO:0005813; GO:0005814; GO:0005902; GO:0005929; GO:0007224; GO:0007283; GO:0008542; GO:0030992; GO:0031267; GO:0031514; GO:0032391; GO:0032420; GO:0034067; GO:0035845; GO:0036372; GO:0042073; GO:0044292; GO:0045198; GO:0045724; GO:0051642; GO:0055007; GO:0060122; GO:0060271; GO:0060828; GO:0061351; GO:0061512; GO:0072089; GO:0072659; GO:0090102; GO:0097546; GO:1902017; GO:1902636; GO:2000583; GO:2000785
TRINITY_GG_16535_c7_g1_i8.p1,GO:0001669; GO:0005794; GO:0005802; GO:0016020; GO:0048471
TRINITY_GG_23035_c3_g1_i1.p2,GO:0001671; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0016226; GO:0042802; GO:0044571; GO:0046872; GO:0051087; GO:0051259; GO:0060215; GO:0060319
TRINITY_GG_8731_c16_g1_i3.p1,GO:0001694; GO:0004398; GO:0005737; GO:0006548; GO:0016831; GO:0030170; GO:0042423; GO:0043052
TRINITY_GG_10315_c7_g1_i9.p1,GO:0001701; GO:0001707; GO:0005654; GO:0005737; GO:0005829; GO:0005925; GO:0009653; GO:0016020; GO:0035801; GO:0042098; GO:0043367; GO:0048468; GO:0050810; GO:0051607
TRINITY_GG_14088_c3_g1_i1.p1,GO:0001701; GO:0001736; GO:0001822; GO:0001889; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0005879; GO:0005886; GO:0005911; GO:0005923; GO:0005929; GO:0005930; GO:0007163; GO:0007368; GO:0008589; GO:0021532; GO:0021549; GO:0021670; GO:0021772; GO:0022038; GO:0031870; GO:0032391; GO:0035115; GO:0035116; GO:0035253; GO:0035869; GO:0036064; GO:0043584; GO:0045744; GO:0046548; GO:0060039; GO:0090102; GO:1905515
TRINITY_GG_6100_c8_g1_i1.p2,GO:0001701; GO:0001944; GO:0005737; GO:0005813; GO:0007224; GO:0008158; GO:0016020; GO:0032880; GO:0035869; GO:0036038; GO:0036064; GO:0042733; GO:0043010; GO:0060271; GO:0060563
TRINITY_GG_6570_c29_g2_i4.p1,GO:0001701; GO:0003007; GO:0003279; GO:0004722; GO:0005634; GO:0005829; GO:0007179; GO:0016607; GO:0019209; GO:0030324; GO:0032991; GO:0035904; GO:0043406; GO:0043410; GO:0044877; GO:0048273; GO:0060976; GO:0071902
TRINITY_GG_10790_c0_g1_i1.p1,GO:0001701; GO:0004791; GO:0005634; GO:0005829; GO:0016055; GO:0030154; GO:0030178; GO:0031397; GO:0072359
TRINITY_GG_6029_c3_g1_i3.p1,GO:0001701; GO:0030424; GO:0043197; GO:0060998; GO:0061001; GO:0070161; GO:0098978; GO:0099092; GO:0099519
TRINITY_GG_19604_c2_g1_i1.p1,GO:0001707; GO:0001890; GO:0004791; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006979; GO:0007369; GO:0008283; GO:0009410; GO:0010269; GO:0010942; GO:0016174; GO:0016259; GO:0033797; GO:0042537; GO:0042744; GO:0042802; GO:0043025; GO:0045340; GO:0045454; GO:0048678; GO:0050137; GO:0055093; GO:0070276; GO:0070995; GO:0071280; GO:0071455; GO:0071949
TRINITY_GG_8223_c8_g1_i1.p1,GO:0001725; GO:0005737; GO:0030027; GO:0061573; GO:0090443; GO:0150012; GO:1903119; GO:2000394; GO:2000601
TRINITY_GG_13222_c7_g1_i1.p1,GO:0001726; GO:0005096; GO:0010008; GO:0016020; GO:0030029; GO:0032456; GO:0046872; GO:1990090
TRINITY_GG_13651_c36_g1_i1.p1,GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0016282; GO:0031369; GO:0033290
TRINITY_GG_17046_c9_g1_i1.p1,GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0033290
TRINITY_GG_16702_c0_g1_i1.p1,GO:0001744; GO:0005737; GO:0006688; GO:0007281; GO:0007293; GO:0007298; GO:0007299; GO:0007411; GO:0008049; GO:0016021; GO:0016325; GO:0016333; GO:0019187; GO:0030707; GO:0030720; GO:0033227; GO:0042248; GO:0045165; GO:0045434; GO:0046662; GO:0048935
TRINITY_GG_17046_c20_g1_i12.p2,GO:0001745; GO:0001751; GO:0004713; GO:0004715; GO:0005126; GO:0005524; GO:0005829; GO:0005856; GO:0007259; GO:0007260; GO:0007298; GO:0007350; GO:0007365; GO:0007399; GO:0007424; GO:0007442; GO:0007455; GO:0007472; GO:0007478; GO:0007481; GO:0007538; GO:0007616; GO:0009898; GO:0012505; GO:0016318; GO:0016476; GO:0019221; GO:0019827; GO:0030154; GO:0030707; GO:0030713; GO:0031453; GO:0035167; GO:0035206; GO:0035556; GO:0038083; GO:0042067; GO:0042386; GO:0045317; GO:0045475; GO:0048749; GO:0051607; GO:0060031
TRINITY_GG_14027_c11_g1_i7.p1,GO:0001745; GO:0001941; GO:0005737; GO:0005886; GO:0005887; GO:0007155; GO:0007274; GO:0008039; GO:0008045; GO:0016200; GO:0022416; GO:0031005; GO:0031012; GO:0031122; GO:0031594; GO:0034110; GO:0034116; GO:0040017; GO:0042051; GO:0042802; GO:0042803; GO:0043005; GO:0043025; GO:0045211; GO:0045467; GO:0046982; GO:0048058; GO:0048499; GO:0048790; GO:0050808; GO:0051124; GO:0070161; GO:0097090; GO:0099190; GO:0099559; GO:2000331
TRINITY_GG_18922_c2_g1_i1.p1,GO:0001745; GO:0002052; GO:0002213; GO:0003682; GO:0003713; GO:0004888; GO:0005509; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005770; GO:0005783; GO:0005788; GO:0005796; GO:0005829; GO:0005886; GO:0005887; GO:0005912; GO:0006110; GO:0007015; GO:0007219; GO:0007293; GO:0007297; GO:0007298; GO:0007346; GO:0007391; GO:0007400; GO:0007403; GO:0007405; GO:0007411; GO:0007422; GO:0007423; GO:0007440; GO:0007455; GO:0007474; GO:0007476; GO:0007478; GO:0007480; GO:0007498; GO:0007521; GO:0007616; GO:0008045; GO:0008284; GO:0008340; GO:0008347; GO:0008356; GO:0008407; GO:0008587; GO:0009608; GO:0009950; GO:0009986; GO:0010001; GO:0010628; GO:0010629; GO:0014018; GO:0014019; GO:0016021; GO:0016324; GO:0016330; GO:0016348; GO:0016360; GO:0022416; GO:0030139; GO:0030154; GO:0030707; GO:0030713; GO:0030718; GO:0030720; GO:0032991; GO:0035035; GO:0035153; GO:0035162; GO:0035167; GO:0035171; GO:0035172; GO:0035204; GO:0035214; GO:0035222; GO:0036011; GO:0036099; GO:0036335; GO:0040008; GO:0042686; GO:0042688; GO:0042691; GO:0043525; GO:0043697; GO:0045165; GO:0045316; GO:0045466; GO:0045595; GO:0045893; GO:0045944; GO:0046331; GO:0046666; GO:0046667; GO:0046716; GO:0046843; GO:0048052; GO:0048056; GO:0048190; GO:0048477; GO:0048542; GO:0048627; GO:0048664; GO:0048665; GO:0048749; GO:0048803; GO:0048863; GO:0050699; GO:0050767; GO:0050768; GO:0050877; GO:0051489; GO:0060250; GO:0060288; GO:0060289; GO:0060571; GO:0061331; GO:0061382; GO:0097150; GO:1900087; GO:1902692; GO:1990433; GO:2000035; GO:2000048
TRINITY_GG_20162_c4_g1_i13.p1,GO:0001754; GO:0004181; GO:0005634; GO:0005730; GO:0005737; GO:0005739; GO:0005829; GO:0006508; GO:0007005; GO:0007628; GO:0008233; GO:0008270; GO:0008285; GO:0015631; GO:0021549; GO:0021680; GO:0021702; GO:0021772; GO:0021954; GO:0035608; GO:0035609; GO:0035610; GO:0042133; GO:0043231; GO:0050905; GO:0060041; GO:0098930; GO:0098957; GO:0098958; GO:1904115; GO:2000060
TRINITY_GG_21800_c17_g1_i4.p1,GO:0001784; GO:0004674; GO:0004707; GO:0004708; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005769; GO:0005770; GO:0005794; GO:0005815; GO:0005829; GO:0005886; GO:0005901; GO:0005925; GO:0006468; GO:0006915; GO:0006974; GO:0007049; GO:0007166; GO:0008353; GO:0010628; GO:0010759; GO:0010800; GO:0018105; GO:0018107; GO:0019858; GO:0019902; GO:0030278; GO:0030641; GO:0030878; GO:0031143; GO:0031647; GO:0031663; GO:0032212; GO:0032872; GO:0033598; GO:0034198; GO:0034614; GO:0035094; GO:0035556; GO:0038127; GO:0042473; GO:0042802; GO:0043330; GO:0045596; GO:0048538; GO:0050852; GO:0050853; GO:0051403; GO:0051493; GO:0051973; GO:0060020; GO:0060291; GO:0060324; GO:0060425; GO:0060440; GO:0060716; GO:0061308; GO:0070371; GO:0070849; GO:0071276; GO:0071356; GO:0072584; GO:0072686; GO:0090170; GO:0106310; GO:0120041; GO:1903351; GO:1904355; GO:2000641
TRINITY_GG_6570_c28_g1_i3.p1,GO:0001791; GO:0002638; GO:0005102; GO:0005737; GO:0005769; GO:0005886; GO:0005887; GO:0007155; GO:0009897; GO:0009986; GO:0016021; GO:0019903; GO:0030100; GO:0030246; GO:0030888; GO:0032809; GO:0033691; GO:0042113; GO:0042609; GO:0050776; GO:0050849; GO:0050859; GO:0055037; GO:0070062
TRINITY_GG_6570_c28_g2_i3.p2,GO:0001817; GO:0002224; GO:0002755; GO:0004888; GO:0005887; GO:0006954; GO:0034134; GO:0038023; GO:0042494; GO:0042497; GO:0045087; GO:0050135; GO:0061809
TRINITY_GG_13302_c13_g1_i3.p1,GO:0001818; GO:0004674; GO:0004683; GO:0005516; GO:0005524; GO:0005737; GO:0006468; GO:0007268; GO:0007528; GO:0007611; GO:0007616; GO:0007619; GO:0008049; GO:0008582; GO:0009267; GO:0010888; GO:0030424; GO:0030425; GO:0032226; GO:0043005; GO:0045211; GO:0048786; GO:0051489; GO:0060278; GO:0106310; GO:1990443
TRINITY_GG_13851_c15_g1_i1.p1,GO:0001822; GO:0004586; GO:0005737; GO:0005829; GO:0006595; GO:0008283; GO:0008284; GO:0009446; GO:0009615; GO:0033387; GO:0042176; GO:0042803; GO:0048471
TRINITY_GG_7654_c3_g1_i7.p3,GO:0001889; GO:0005615; GO:0005739; GO:0005758; GO:0005829; GO:0008083; GO:0015035; GO:0016971; GO:0043066; GO:0045953; GO:0050660; GO:0071222; GO:0071356; GO:0072717; GO:0097237; GO:0097421; GO:1903204; GO:2000573
TRINITY_GG_20360_c9_g1_i1.p1,GO:0001917; GO:0005355; GO:0005886; GO:0005887; GO:0030864; GO:0043621; GO:0045494; GO:0065003; GO:1904659
TRINITY_GG_8730_c14_g1_i15.p1,GO:0001920; GO:0005112; GO:0005524; GO:0005634; GO:0005737; GO:0005938; GO:0007405; GO:0007406; GO:0008104; GO:0008347; GO:0009786; GO:0010629; GO:0014019; GO:0016360; GO:0035050; GO:0035883; GO:0042694; GO:0045035; GO:0045178; GO:0045746; GO:0045807; GO:0050767; GO:0051642; GO:0051960; GO:0055059; GO:0061320; GO:0061382; GO:1902692
TRINITY_GG_10779_c10_g2_i1.p1,GO:0001933; GO:0005041; GO:0005102; GO:0005109; GO:0005576; GO:0005783; GO:0005886; GO:0006469; GO:0007204; GO:0007268; GO:0009986; GO:0014029; GO:0014033; GO:0016021; GO:0016055; GO:0017147; GO:0019210; GO:0019534; GO:0031410; GO:0031901; GO:0034392; GO:0042802; GO:0042803; GO:0042813; GO:0043025; GO:0043434; GO:0044335; GO:0044340; GO:0045121; GO:0045202; GO:0045787; GO:0045893; GO:0045944; GO:0051091; GO:0060070; GO:0071397; GO:0071542; GO:0071901; GO:0071936; GO:0072659; GO:0090118; GO:0090244; GO:0098609; GO:1904928; GO:1904948; GO:1904953; GO:1990851; GO:1990909
TRINITY_GG_20693_c27_g1_i2.p1,GO:0001933; GO:0005634; GO:0006357; GO:0007548; GO:0016319; GO:0019102; GO:0030838; GO:0035214; GO:0046872; GO:0048666; GO:0051170; GO:2000035
TRINITY_GG_7537_c14_g1_i3.p1,GO:0001934; GO:0002092; GO:0005634; GO:0005905; GO:0006511; GO:0007165; GO:0015031; GO:0031143; GO:0031410; GO:0045746
TRINITY_GG_6048_c6_g2_i1.p1,GO:0001941; GO:0005576; GO:0007155; GO:0007274; GO:0008039; GO:0008045; GO:0016021; GO:0016200; GO:0030424; GO:0031012; GO:0031594; GO:0034110; GO:0034116; GO:0040017; GO:0042734; GO:0042803; GO:0043025; GO:0046982; GO:0048036; GO:0048499; GO:0048786; GO:0048788; GO:0048790; GO:0050808; GO:0051124; GO:0070161; GO:0097090; GO:2000331
TRINITY_GG_15976_c2_g1_i1.p1,GO:0001963; GO:0002125; GO:0005615; GO:0005634; GO:0005767; GO:0005771; GO:0005874; GO:0006954; GO:0007565; GO:0009755; GO:0030141; GO:0030425; GO:0031045; GO:0035865; GO:0035903; GO:0042277; GO:0042445; GO:0043196; GO:0043204; GO:0043679; GO:0045055; GO:0048149; GO:0051424; GO:0051459; GO:0051460; GO:0071277; GO:0071314; GO:0071320; GO:0071356; GO:0071391; GO:0071392; GO:0071466; GO:0080135; GO:0097211; GO:1900011; GO:2000310
TRINITY_GG_19815_c0_g1_i2.p1,GO:0001963; GO:0003924; GO:0005525; GO:0005886; GO:0007165; GO:0007626; GO:0031681; GO:0033235; GO:0043949; GO:0045202; GO:0051897
TRINITY_GG_15049_c17_g1_i1.p3,GO:0002020; GO:0004867; GO:0005615; GO:0005737; GO:0007605; GO:0008406; GO:0010951; GO:0062023; GO:0071470; GO:0097180
TRINITY_GG_9666_c22_g1_i6.p1,GO:0002039; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006511; GO:0006915; GO:0012505; GO:0016567; GO:0016604; GO:0016607; GO:0031625; GO:0035872; GO:0043161; GO:0046872; GO:0061630; GO:0070417; GO:0070936; GO:1901797; GO:1901981; GO:1902042; GO:2000374; GO:2001271
TRINITY_GG_20167_c2_g1_i1.p1,GO:0002040; GO:0003727; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006325; GO:0006397; GO:0006482; GO:0006909; GO:0008380; GO:0018395; GO:0030154; GO:0032451; GO:0032452; GO:0033746; GO:0033749; GO:0035513; GO:0035515; GO:0045893; GO:0045944; GO:0046872; GO:0048024; GO:0051260; GO:0070079; GO:0070815; GO:0106140; GO:0140537
TRINITY_GG_8242_c2_g1_i1.p1,GO:0002040; GO:0004843; GO:0005737; GO:0008234; GO:0010803; GO:0016055; GO:0032088; GO:0045087; GO:0050728; GO:0060828; GO:0070431; GO:1990108
TRINITY_GG_6029_c2_g1_i1.p2,GO:0002082; GO:0005739; GO:0005743; GO:0005758; GO:0005759; GO:0034551; GO:0042645; GO:0050796; GO:0070131; GO:2001014
TRINITY_GG_13883_c10_g1_i1.p1,GO:0002084; GO:0004620; GO:0004622; GO:0005737; GO:0005739; GO:0005783; GO:0005829; GO:0005886; GO:0006631; GO:0008474; GO:0016298; GO:0031965; GO:0042997; GO:0052689
TRINITY_GG_17032_c8_g2_i1.p1,GO:0002089; GO:0003729; GO:0007283; GO:0010608; GO:0030719; GO:0034587; GO:0035770; GO:0043186; GO:0070306
TRINITY_GG_17373_c6_g1_i1.p1,GO:0002092; GO:0004672; GO:0005102; GO:0005524; GO:0005794; GO:0006468; GO:0007420; GO:0008333; GO:0010008; GO:0021860; GO:0030136; GO:0090090; GO:2000286; GO:2000370
TRINITY_GG_9666_c14_g1_i1.p1,GO:0002092; GO:0005615; GO:0005737; GO:0005764; GO:0005765; GO:0005770; GO:0005886; GO:0005887; GO:0007160; GO:0009986; GO:0010008; GO:0010633; GO:0015031; GO:0016021; GO:0016477; GO:0030855; GO:0031226; GO:0031902; GO:0031904; GO:0032585; GO:0032991; GO:0035646; GO:0042470; GO:0043473; GO:0044877; GO:0045785; GO:0045807; GO:0048757; GO:0050931; GO:0070062; GO:0097487; GO:1900746; GO:1901379; GO:2001046
TRINITY_GG_10310_c12_g1_i3.p1,GO:0002098; GO:0005524; GO:0006357
TRINITY_GG_9856_c3_g1_i1.p1,GO:0002181; GO:0003723; GO:0003924; GO:0005525; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007165; GO:0016020; GO:0043231; GO:0046872
TRINITY_GG_15932_c23_g1_i1.p1,GO:0002181; GO:0005737; GO:0005844; GO:0030521; GO:0034599; GO:0071394; GO:2000825
TRINITY_GG_8730_c17_g1_i3.p1,GO:0002225; GO:0005459; GO:0005794; GO:0005797; GO:0008643; GO:0030173; GO:0045751; GO:0045824; GO:0060050; GO:0072334
TRINITY_GG_7288_c29_g1_i1.p1,GO:0002250; GO:0004715; GO:0005524; GO:0005737; GO:0046872
